feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,target
1.6285564913066877,0.8764850428982852,1.5063453664588122,5.6853419740680105,2.1119134592928006,1.0144006658089324,1.8816983917852383,3.565023916524004,2.7279720963214467,3.851175175242721,3.4293638795261847,3.9105639867867854
4.42157316419722,5.128261858424978,5.438812970367272,1.6736306025082486,5.364883906678354,1.694846370164709,1.6884271935951176,5.743237783145779,2.9207536417978957,3.804426911672052,2.0361194132526577,-0.45472281140194337
5.368281073793475,6.17196837733999,4.979054796297078,2.1830780970588,1.223795953129045,5.063014420702658,1.3860468517823974,4.604276852802207,4.972253396802603,0.34319887130761284,1.5019998284361773,-0.69513358989515
1.8459124256671635,0.9842547072786744,3.559590971062791,2.2546185485437653,2.0208582208230172,5.452139173656361,1.9242190827920247,3.177166315651663,0.4094990623897438,0.3176321373867677,3.7291846487985065,3.382564846771174
1.3405023084194994,2.0838046542149025,1.2958693222002946,1.94895084077476,5.961458478916607,5.294980059625799,4.3697575533267115,3.6988740722276323,5.280060284450957,3.253780952181533,5.461243777431541,-0.591341009868785
4.526116830157583,1.1385955665541847,4.626301250569989,4.093309951589572,2.7998964380022238,2.1956346298465585,4.221988410403072,1.5906359127450287,2.1839970813740766,2.4478961588015538,4.422852213473366,-0.13047042046675172
3.2430319382070785,5.814950255674367,5.794396359061222,2.2036137091981067,3.6826851113455326,5.957889582344749,3.6916262438663354,5.125098136059381,0.860272487658196,3.3152323919436197,4.479330225202865,-2.88134137844108
4.413519561153752,1.1807132738855017,0.41768365830907617,5.598815716501913,1.6511175606150603,5.829664456972195,2.113310115105134,1.611991621641871,2.592425074495732,4.831675225639996,0.8503244033917792,2.428477925944296
3.670243411644582,5.45648222174796,1.5900675593694837,0.41404811446803963,2.76688819894252,1.9714509307200365,2.6782971738404586,1.537649490799706,0.6001888290100343,1.5171682108655185,2.1295007879588903,5.304489828209961
3.5194418735840465,4.686249743778986,5.99268149763503,4.748642266137313,2.7251329967362725,0.3717647926646233,5.810363720727009,2.5497750583958023,0.6685935919895815,3.766119622677797,1.8148851849060317,-0.7733625914588892
0.5055178197659294,5.20288538941717,3.4943848943197464,0.8439006133266075,1.4264609635284073,4.26048352717942,4.926082094018249,1.3608889503870112,2.4454164422208615,3.972867991476852,0.3955124952734349,0.3835528715830631
2.739026240533272,4.247040966498755,4.4914703928129045,0.9895940284053566,0.639586505028088,4.293685369169148,3.6433591982705233,0.26071142867220953,2.4023807367059757,3.8189462244383017,4.074533446376756,-1.9634190032912398
0.2033349887940604,1.7001685196083176,0.3455995714404909,2.8512090184662537,5.616740714580619,3.171406555545367,5.392373016583293,2.481929802935194,3.9648344259228288,0.4809190414547963,2.1000573955989594,1.6027996375328935
0.2522060123620478,3.7708253579903084,3.6101072228556346,5.602820194515865,3.0305303413823848,0.5606045924512859,5.778618137082419,1.4131208095016126,4.51310432315933,5.132856100159432,4.37777070990634,-3.1253636905427724
5.605434136512211,1.4022941230027375,1.3486983597244633,1.9158729049263032,1.687068971258574,5.411213606839402,2.442650089106295,2.4727784765687244,2.311470661484283,6.007966698492594,0.45093874507298015,4.655375574959037
1.4822052565170387,0.14252672991858123,5.5100900326986055,3.4857664243115423,1.0160328644865018,2.692924559544567,3.2243308614034003,2.701192430203515,0.014919207435768245,6.096611464458208,6.166571920174385,1.461706768161641
2.8410062787637793,3.7332601646091015,0.17637907400715194,3.96668155261468,5.336085495663774,5.341488774988355,6.009623625644309,1.5544945683637625,5.6614706123847585,5.48044871897587,3.9579996433436824,-3.7386202588336452
1.8725139323017794,2.856304466256707,4.333156097471912,5.936493906725396,6.174078976072088,1.5096775250701913,3.9799512827807493,2.0272331108563573,2.159428865046166,3.0698218840353904,4.93167864664872,0.9569521977567734
0.22488928583898563,2.6288218343074012,1.1863334379557868,2.2344385843079744,5.646848461646519,6.066120725991239,2.7332080856378957,5.036331848346435,4.826277962667878,1.1507811411032607,0.14294659691086922,1.1171965370496508
3.9492836734889054,2.3174568913284936,0.10089705911040642,4.346330021728094,3.658422819565044,1.4017697786850416,5.027052818029738,0.730770046060018,2.9953363250473375,2.5955065696838333,2.128992726556369,0.8826603181057715
2.7108560239773873,6.265361700706915,5.672166354769833,1.6117427648155087,5.985787651519166,2.0815945554677513,0.20563200472104176,2.7894560701933395,0.5933533507179427,6.191935708751675,1.162570591620388,3.312326386079794
2.292493835290067,3.008185243984341,3.3305772817474715,1.2578934275590652,5.116367948711859,1.81704675947492,2.2431366359119678,5.395595334126934,0.828465633895367,1.2245506518592628,0.9864795007992292,4.228344997037495
3.973410918348868,0.6761107747197186,2.447310401904494,4.4470871590742265,5.49060864019639,2.461792387135119,2.334819883226549,3.3216712308479255,0.22748681813137028,5.605033088806755,4.705919665753966,-1.3776504636282303
5.638686302547323,5.6338872548203724,4.537305383814374,1.2842320892609256,4.257321602511003,5.9061796504122235,5.79609769069104,1.944614125065938,1.269735272413557,1.9737884467198923,1.578363522432666,0.8293567044486303
3.635299813472025,0.011587187334646686,1.3101650276064842,4.554183833675918,4.462551976149066,3.4856720525883116,4.451841165705436,2.944238425666534,6.177822523998382,0.30612940415102724,3.859689032033042,-3.0181646955948462
4.24172371469749,3.8135183302130544,4.764660140522863,0.738561021158937,1.3871657950315741,2.5130142269724023,0.10304178929833259,1.7114965967061624,1.9222348070379969,2.4004285827989356,5.152548367752198,1.5264130067675423
5.8460160136879,1.3036002328233918,4.585729432840643,6.166995162802457,3.126446529616619,0.2359295962011674,3.438783403725435,0.19845577490320335,5.8894176993407426,2.240703428432553,0.033945901881710906,0.021035888431167663
5.086885560156977,1.0878245096839338,4.123727232143979,4.9061853910309186,1.3425630769728891,1.7811542624040742,5.688788903973906,5.246325705319864,1.8826684462493315,4.140321648897974,5.370918719494964,-1.9879107605847224
0.4168239892980242,0.6182139835822317,1.6047288990002158,4.6557266656638765,5.022175394075328,4.123663854085991,0.012831717319337597,0.3762018266907039,5.281875315335651,3.449714503964358,2.201961148395009,-0.7476884362847123
4.352154477952396,4.292372737578592,2.1371911051523247,4.0932149146170085,3.1240710896669133,5.85939319986769,4.867045895311499,0.48597558920856154,0.12193095042151919,4.130144852703594,3.0345238013450944,-3.352444170171376
3.40374503998143,6.173080223717199,3.28257930067054,3.387758468327973,5.950353632188118,0.9625096160729886,1.7602877667496368,3.9266338166088604,1.9099040336516213,5.251065230196753,1.8391058469296215,1.04493387293513
5.359926190236131,3.896071926237595,5.477181680611999,5.324520579216152,0.7070253750714239,4.930356425826063,0.1241049524564027,3.687352421115652,4.60214857882472,4.601709658778255,6.078513562311875,-5.926441873035366
3.700393281132048,3.302908700350665,2.5236879954680167,3.1125024611447554,5.675647035771915,2.7705880677567265,3.193814100772005,1.632681964785101,1.0925033753244304,1.8418337564777931,5.471186060550802,1.789748829567554
5.982233322012962,1.7784738125286539,2.6997583936096836,5.526366305986718,3.2377312986241162,3.8898932068147354,3.5893739793181876,4.547259233090325,4.178270030774412,2.583100433292849,4.8266870868011855,-3.0842795780296752
3.7371488904182795,4.451934400094527,6.2099785112875745,0.030058314629285352,2.071690346179847,2.7576575044022618,3.0347764496816145,0.6824736145430413,3.062235868950151,4.934331333942679,3.7777840932039974,-1.065593219932731
3.1202359972029847,3.7991603483252456,2.026263559595156,2.993031004655804,1.7324737717534404,0.6872663038059632,2.116630685695497,5.203475376585818,2.289845307928491,3.3326911665287513,6.051698320542018,2.3921794955292266
3.229306494675389,0.586949821013586,5.946927755723781,3.230542466082852,1.5389744959078349,1.0970744055789685,0.13383310011237073,1.429662361853584,4.028471687943261,2.1639211535897362,6.212284851152106,3.0450088153164634
2.6250424268567327,5.0817412400867665,0.18299962355786345,2.5489145630796473,4.723575787367264,0.823634701223399,2.6451228393969157,1.9834348806200968,1.3924138986272159,5.548482078178692,1.1880796474647517,2.6645473820729006
6.281047787050862,0.20334048147331432,4.298050335379654,0.7370549334187234,3.4446196533849687,3.656284112694327,1.5434824223972254,1.0310844351191337,3.901204899231123,5.766111014929461,2.078288425907924,0.7100399666272276
0.5526005317463463,4.5816069847243135,1.1424737760834318,2.350176324569663,5.347829228180411,4.817695833897861,3.8864540393900673,3.922807864488367,0.5210165100819081,4.653005887699691,2.9572776926333693,-2.3379655145429226
2.054544629856675,2.9243953145752792,0.2219390710947475,0.7225087200719588,3.396611755520949,2.322900404671608,4.34759316890439,1.5158601169127215,2.515325613829635,4.166993010779006,4.122647902682288,1.4388790822477788
1.0635235514982344,5.993777752975713,1.6294623251357816,4.051982562668979,3.459726112948222,5.714202375306143,5.414146426945257,3.6487921178740255,4.386078626223075,1.334440050753737,1.150700584920967,-0.35105107370346283
5.804554197779779,4.048132784898518,5.427918049097635,2.672933312340163,2.6737838290160947,0.042977812332468286,3.105960693977053,2.1405948597730493,4.245109911310276,0.5561240923084583,2.215589430777429,0.27366841732508057
1.7008864396165666,0.7881761204401148,6.144508839755778,1.5394668481645515,1.0314657707442734,1.3876831821141271,1.411324216029692,0.6420710874969482,1.6195691921709416,1.862582384199241,3.6867369598092132,7.409923052783646
4.353331769149926,0.364156541217037,4.7975683142905154,3.084273282644353,5.179405575594616,2.5548955444171333,1.842298796201907,0.6028732662122799,3.7539031658782234,1.3149434339845147,3.716471118569236,-0.4785542472558785
1.8148114184771982,1.0431437720092362,5.633000279770901,4.228222631351183,4.759959132830231,2.191636711274708,3.15366447314769,2.988182798196922,5.101384507651327,3.2567609260442167,0.897254335875067,0.023293611624183114
1.615078332430613,2.623546356401086,0.9683752115752419,5.397249808064442,1.0665870568768359,3.4867146726067904,5.39484687879135,3.3961112407691636,0.8978919578757008,4.765049718741758,1.3233167796332255,1.827112246291093
1.342272630345392,0.44536581517944246,5.912950980549248,4.695875708361897,1.189069895864984,5.988430072697844,3.0304261442502667,4.066542299927355,5.904809506712921,0.3751647114583897,5.00137689715777,-0.9742095017363057
5.920369675256363,1.9652460170024924,6.197302780588933,0.4238224240401278,0.6128848757515901,0.5363405819887098,5.436293524740855,1.2566693813760694,3.288705916183819,5.944075839343925,0.6753296128952354,2.330916788224055
5.274965513906597,4.4894886912274545,5.872333848003135,0.701988834696301,1.9380207729866914,5.006239162070939,3.733254569247232,1.0799433635262892,4.157016081008315,0.13547854297512488,0.9276998663738444,-1.1945348472531037
4.8335385907688675,2.5749788700776453,4.018437197544465,5.191930877285792,3.4667469132340054,5.941673367234806,3.9247673842297996,5.426036799502986,4.477611021879,2.2781608884268327,6.0864527041111725,-4.650712841006432
3.0610214728819516,4.005316379075726,1.3696568625149657,2.606205763334773,4.157779183716649,1.7235643516831105,4.109863742737654,1.7358614702449622,3.7308332080557216,4.323657257760276,3.6109543422438874,-0.8430613473009998
4.535887918420492,0.22176244633974013,3.1346691185903532,5.468714076182469,3.736839479745413,5.813900196232826,0.8147988572324056,0.677916104539441,2.8255569972272196,0.6453097181233309,3.861237830707801,-0.8781935593412132
1.1327451493154965,6.188356140609276,4.13370113299219,4.130098129118563,2.9588459326617023,3.3583567801803107,3.3704355611283026,5.4515442336044515,3.0904337147893877,4.2877556519322795,0.7448171080795021,-2.062460195507461
4.19654224212621,5.665306061409696,5.836705974541865,5.48814985494731,5.6959257353569726,3.66529434689514,5.158662508395814,4.789364248167943,5.208048118746823,4.24652812690739,2.2905714741601706,-6.555617794189289
3.817537814201295,1.5592405040769464,0.22771090050987527,0.1052100957316362,1.796019461387958,0.8688380776362953,0.8473951250511637,0.22817333810485077,0.8422103115168084,1.7928231966692654,5.159801269260478,4.241422635211622
0.5040633638703723,0.25121106471064547,1.8659625747696902,4.3413476561604485,2.7130889003851886,5.671917005786398,1.7621417298641513,4.145914050642131,3.153158683470506,4.733851575889672,3.810146558581619,-0.8857566352062036
3.6115788787450214,4.136990531442959,5.047265174271971,4.881893658569021,1.1837925300451166,2.364328790277831,3.517956658394998,0.07241414619154189,2.895573379247415,1.9401970723408186,5.7984614167753215,-1.1810339726381929
0.3658026208441923,5.822619138531365,0.2987019029301087,0.4342965207798762,0.03868936122514039,5.005112285836955,0.09887201951341418,3.5078978664303837,0.29362182935050624,0.09538840689960612,0.7998093861375477,0.5637644472010828
3.4643318529785025,5.923936130413813,5.243246594411616,0.5066473901311274,4.461857687735085,1.2199184654849466,2.3043565053600874,1.2519586756601018,1.873553384369548,1.960534481557074,1.9464791735678797,3.4245871238072505
0.8433860015949127,0.7268320614064893,5.742502856880635,4.369043981406151,5.261011377243383,5.15564491215869,0.09569491077155735,3.825433203404894,1.234299867875976,4.932740418562507,3.41930432591604,-2.6416605308255208
2.1646940984721503,1.6039301278621223,5.455627951029703,5.467777910239133,5.40346875729517,5.693955011205867,3.285396239685031,3.7088411445085017,6.101381618624438,2.4817630640186574,5.532121594785941,-1.8883478875684432
4.097398757290665,1.7463056224951,2.0086154215188072,0.1942661690971271,5.2459765505357625,4.152732846884416,1.0917357388889248,3.6522060670378926,1.1924766768423598,4.323728098541876,5.192883495221732,-0.929482065240506
0.20801729660016502,5.851314267228597,4.085374110286951,2.552674236689253,3.9532979325360578,5.475056854736031,2.4485615611290497,6.061161370652714,5.45733718205844,3.0051920427218506,3.2850141286454124,-2.242176280985457
1.0138139115262783,4.013038047794892,2.9985305015869947,4.86442833869905,1.3471776880955977,5.477016787923671,5.989603474419104,5.610115507000602,2.5106789122454676,4.244106505653984,2.6237358152349093,-1.228284332431566
2.2463189005581303,1.314093244999919,4.528224459640546,0.13671109048358887,5.246587644662151,3.509032763463434,4.699578112392715,2.3668584094248737,3.9795127170101665,4.925269710496533,3.8018185686275126,-2.955721636940168
2.5882198532216996,0.37498619742076383,4.965535016815009,2.459857952049423,2.2635443707664886,3.9819685502460853,2.9623107917677167,1.8499413466040446,1.352909959108907,4.596079729879191,4.180509285350293,0.8546779517460286
3.4914961507478997,0.5094879029887447,4.462724757433373,6.265621939708965,2.851448533175721,3.031730029573485,4.261094775069612,0.05039576438099309,5.524432926796695,1.9902713533872074,3.260612620905615,-1.1852961569088982
3.418314080484665,4.029475794155105,2.3458452474140743,2.2240022874993284,4.2851119815840235,1.9616524268901632,0.6069830439697118,4.194197254987496,0.5207711573175917,5.184339053713079,5.443005606507168,-0.972664889249368
0.42559898404384006,4.021585119242935,6.044609190732351,0.7819522092435839,2.5346523373878678,3.1458329262883034,4.71739986902837,2.0413164262040078,5.9740971234308775,6.210305989609998,0.6416477695564488,0.7990056420380076
5.363787295463205,0.17215282432842366,1.572609886504737,3.401416645318189,3.37260992371757,5.586856511386062,0.7684455330364267,0.943821265014772,2.8261926565127506,3.2070114329156283,1.8975719958685975,1.9411813644201659
2.5344176990726117,4.457217295187688,2.0284560617302727,5.153898039732582,1.4874493894258722,4.35623578215008,2.8712433489060336,3.900562773430477,4.908122244787609,0.21512319483254635,4.515240446298104,-2.5174598316031545
3.426434404072013,1.9039019848874754,5.300985906341305,2.4181458411929038,0.312940776582341,2.4909366109366777,5.788945480272397,1.280134785000774,0.018052770783994598,3.7449777695963937,2.3109667434678713,2.0972641362135853
3.0899754258272227,0.05807147638702831,3.0369476814642993,4.801093681786295,1.6138338197824158,2.92851350911795,1.908996823412298,2.6385626407239764,0.1487359516467775,3.027381567353144,5.274190014646374,1.2886240909406024
2.5227836112649182,0.5337527383324334,1.9371420382681273,5.976806003652912,2.66381559492109,1.8665520943202367,1.834544361801314,5.559545052625672,4.1250356077541115,4.669211310971189,2.312890426807387,2.340235959780171
3.9439672350472446,2.7300024968657652,4.937869411100544,6.162680731232428,5.1660203050061275,0.9933302621326635,1.9506868811488058,6.209086874543989,6.034575013054497,6.079738690735695,5.585718073110604,-1.7206155555441718
5.090512987097287,5.762280069392349,4.053833091663046,4.9303845403839475,4.376364106034845,2.8421418027126273,1.3840357385535482,4.389451482189864,0.9719884302324965,3.4969863291432817,4.448566820260673,-4.262339569135036
1.5867843751391766,4.468591227421151,0.763431215358784,1.1593894463897387,3.6281302651050353,2.1335408950973767,2.0304838375516714,1.3084050519352104,4.960301573155799,5.34255951644269,5.978199269885042,1.792012950492814
1.9210015326483596,0.7764847234489098,2.6374430349031193,2.4810054163670467,2.5261701649186445,1.6542652384985812,0.2415131468916791,3.754827315812108,0.8635263869923095,5.822767934857507,5.852414760288036,3.891352480956262
5.425511171451837,1.4317159082609179,5.918811848620855,3.263271572111304,1.1785718222230002,0.45919610584805853,0.4760023770968181,1.465503754210493,2.0445751622432584,4.1248202782948695,3.529448583922128,2.25243087936764
6.219342613478736,0.4610879864997604,1.209718573469522,3.9829918605603174,4.472113530197716,5.793575963956293,4.8409355755288335,4.973316459388815,3.1131031270290697,0.5609973513251478,2.5235979183659616,-1.7091880069021168
4.7113659325783015,3.5813611130660754,4.113873978164359,3.174773047296903,3.130319117425383,5.034031779214892,5.909390447995424,4.940383398702928,1.3868162086155948,2.837569095732447,2.7065712084901996,-2.866379231308668
1.8157043886766415,2.257071726756744,4.7231509660965845,4.887227472766429,5.608317491280627,1.8039338897515196,0.1758235503674267,0.24733293242579193,0.5755524307567828,6.00744005054051,0.1379919093436078,0.9411218444199269
1.919814918010673,4.997392894222219,0.5158740423946032,4.681111800490488,1.9320078983916098,5.40879747103092,4.861415257977612,4.449364083933503,3.069625331437047,4.5606879048010525,5.99769625652706,-3.532395682006459
5.776295867519021,1.0205138701733085,3.2785494088210823,3.918881089550086,1.66612241951666,4.925459266004599,3.737021427977867,6.148764702354747,5.930713068497649,5.93262430815568,1.6514764604397485,-0.842717706584224
2.009924604830744,5.270762039238351,5.648156212298388,0.2864670143374929,1.8056117113105021,3.8328208734810247,1.3491688726238873,3.3431636533377054,0.7561450849976795,6.22755073689724,3.939730457838318,0.7515995593950465
3.8084806452308384,2.6092847781925035,2.7809874286361356,1.35093487105325,3.6084385510192982,1.3174891421998083,4.941788147323765,3.2097001476761933,3.185853860608252,6.0659925878422545,1.69287526688766,1.4485301129374772
5.87353856868487,2.1647203351380835,3.023933434930191,2.2664200951996185,4.1242432522250265,2.273822331965072,3.9621000208770587,3.6690611658165673,3.9928008055399156,4.548054547282494,4.7265705880988715,-2.7081639917888882
0.7174246657731351,2.159591169696622,2.2814088561252746,1.0941101251855523,1.7010930707737246,4.743869803643253,5.897093023016487,2.02962809091144,3.0426685852022266,3.536710054509753,2.808801320369777,3.681064282421389
4.110064782733369,2.0620066703514968,2.33353625048086,3.146870255135688,3.404357815152697,1.1839575807043083,6.278487216822311,5.853565246522488,1.3996139787800022,2.9138723372118434,1.123570613713294,3.138261991335218
3.69395926431986,5.405114667215143,1.9932889305491555,0.776247947736131,0.14302545810206296,3.773424048618307,2.7401428655054354,1.4399081160112008,5.162585112907968,1.3855164709742132,5.263080212266303,0.4805251470728861
0.471104973956188,2.3701323692568748,2.8633688776682815,5.3783872928722865,5.761766330721627,3.4882187884407676,0.8193674284901097,5.580385576916593,5.035470976581518,1.1441249231829254,2.641201276420788,0.3351582231445897
1.1220512822310746,1.8573237023234332,3.025145085026116,5.434856991709123,4.812928648518553,1.5821116881111905,6.108296198931552,5.769804123631421,2.8750278167986765,1.267890517351671,1.0419155330860157,2.6424883985098613
5.709468721630821,2.0999735541907536,6.147316936099252,1.0528264724609495,1.438380212006028,1.612126052619313,3.7444649937388084,5.7971500231511355,5.761971636702528,5.176638510460307,4.287776549673169,-0.29652738361279424
4.542659889485758,3.1193430195197975,2.6406462975949823,0.3571588030112991,1.156650521098253,2.957827291168596,5.5460428074193375,2.119095223590934,6.274403554709237,5.015584425350623,4.150486640878414,-0.6732081983016218
0.592403521509995,2.0177419065590385,5.7770454090240095,5.731079671427964,3.0454865064490666,4.039596810913734,2.813324607735867,4.158611598731221,0.9104945742319549,0.6678268906686409,2.9119191449726984,0.8779873557805735
1.1963725713874056,4.653273214680189,3.3079421425714757,0.4080412579887239,3.0564872457882832,0.8786816999311323,3.048661551632932,2.910290983154265,4.473966674184278,5.496363374219359,5.844971176657962,-0.7589631299717773
4.820538578212833,0.501320388179265,1.4929039243372375,3.5874391929411193,1.6231990679265464,5.659734393010684,3.038809858573943,5.527729398326204,5.864729360543481,5.268833858387572,3.9118680090065197,-2.066221076156034
6.064787666649814,5.37313796099769,1.782708903204894,4.348527411136086,3.7920980247446465,5.510166510351355,6.224671067445252,4.819987286461586,1.9412022466168073,5.42968816424368,0.3992095920255359,-2.7569944413602117
0.8209038191277719,2.497686846566468,2.484865995840972,4.672085894160074,1.7380144396703316,1.910897409306945,0.03181556977393062,5.554690284534431,4.7850139661848425,2.146459450722451,5.012442516615801,1.1188009724394625
3.217331189462292,0.41238310935829237,5.032597816885718,2.4740279894759007,1.2309556549970306,4.213238596004581,5.202007774204266,4.260024788603081,6.04708516377574,0.12018730765167275,0.5724816661190197,-1.2859883451523362
1.633801904198387,0.3306405704287237,5.953421154975359,3.2413349024449993,3.3103851624945593,3.283088675265777,5.431386999813604,0.711622268053349,0.05091472118696652,2.153939681036012,1.6576165758568042,2.3719773027696793
6.204097546169261,3.9108527202980095,6.037808102775692,4.869251445554554,4.568617691278902,3.7078242495070826,3.6637281741687207,0.1939527521217005,5.04388300299707,0.8198462408465389,2.9709424102586626,-3.888383417516307
3.993620952245018,5.7604958477568,1.8407281114044574,2.1809107093910693,2.978627995259913,4.093932527286595,2.6645854357742755,4.794197179167127,0.20108103923670492,0.06112344064780882,1.6865965159187997,0.5894672999457515
4.694364585983902,4.163336259211753,1.7406960568785812,0.852441959621733,3.4986666859305897,0.3680601103048555,0.9013820405755812,4.852518506600455,1.691606975949381,2.2320554129295633,1.1733235585476967,2.4009225200276307
3.1046226898407,6.213407613374098,1.221032636163005,3.775202979839166,4.0474327423912735,1.2556873986797528,1.2892860781398436,6.209482420461809,4.469782750168908,3.8111630655459408,5.888311024143621,-0.6315214741898434
